Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,scraped
https://www.jstor.org/stable/1807155,Some Evidence on the Winner's Curse,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"The mathematical complexity of auction theory has restricted empirical work to qualitative tests of its basic predictions, with mixed results. This paper exploits the theory of order statistics to derive a Nash bid function that is linear in its parameters, allowing direct estimation by linear least squares. The model fits the data reasonably well, and does not provide evidence that the winner's curse is a significant problem in the highway construction industry.",Stuart E. Thiel,Stuart E. Thiel,,,,,,,,1
https://www.jstor.org/stable/1807156,Learning in Equilibrium Models of Arbitration,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"This paper analyzes strategic communication in equilibrium models of conventional and final-offer interest arbitration. Both models emphasize the role of learning by the arbitrator from the parties' offers about the state of the employment relationship, which is known to the parties but not to the arbitrator. The analysis focuses on separating equilibria in which the arbitrator's behavior is identical to the reduced-form decision rule typically assumed in the empirical literature. The paper thereby provides a structural interpretation for the existing empirical work.",Robert Gibbons,Robert Gibbons,,,,,,,,1
https://www.jstor.org/stable/1807157,Market Incentives for Safe Commercial Airline Operation,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"Airlines are insured against most direct costs of an accident, but they cannot insure against demand loss. Our estimation of deviations from expected demand following accidents finds little or no effect prior to airline deregulation and weak indication of a response to recent crashes. These results are consistent with the changes in an airline's equity value following an accident, which are statistically significant, but quite small relative to the total social cost of the accident.",Severin Borenstein and Martin B. Zimmerman,Severin Borenstein,Martin B. Zimmerman,,,,,,,1
https://www.jstor.org/stable/1807158,Demand Uncertainty and Sales: A Study of Fashion and Markdown Pricing,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"The frequency of sales has increased dramatically in recent years. Paradoxically, the percentage markup has also increased. Markdowns and markups are higher in some departments of department stores than in others. The major theme of the paper is that the growing role of fashion and product variety is an important reason for these increases and for the differences between merchandise groups.",B. Peter Pashigian,B. Peter Pashigian,,,,,,,,1
https://www.jstor.org/stable/1807159,Franchising and Risk Management,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"Franchising is an important and controversial form of vertical integration. Allegations of opportunistic behavior by franchisors have led to calls for public regulation and in some states ""fairness in franchising"" laws. The advisability of such regulation depends on the long-run incentives to franchise. This paper offers new evidence on the incentives to franchise.",Robert E. Martin,Robert E. Martin,,,,,,,,1
https://www.jstor.org/stable/1807160,"Irreversible Investment, Capacity Choice, and the Value of the Firm","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"Most investment expenditures are irreversible. The firm invests until the full value of an incremental unit of capacity equals its full cost. The former includes the value of the option to not utilize the unit; the latter includes the opportunity cost of sinking resources in the unit. We examine implications for capacity choice, utilization, firm value, and long-run marginal cost. With irreversibility, capacity is smaller, and firm value can be largely attributable to growth possibilities.",Robert S. Pindyck,Robert S. Pindyck,,,,,,,,1
https://www.jstor.org/stable/1807161,Regulating a Monopolist with Unknown Demand,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"Optimal regulatory policy is derived in a setting where the firm has better knowledge of demand than the regulator. When marginal production costs increase with output, the regulator can induce the firm to use its private information entirely in the social interest. When marginal costs decline with output, however, the regulator is unable to derive any benefit from the firm's superior knowledge, and a single price is established that is invariant to demand.",Tracy R. Lewis and David E. M. Sappington,Tracy R. Lewis,David E. M. Sappington,,,,,,,1
https://www.jstor.org/stable/1807162,Imperfect Information and Staggered Price Setting,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"Many Keynesian macroeconomic models are based on the assumption that firms change prices at different times. This paper presents an explanation for this ""staggered"" price setting. We develop a model in which firms have imperfect knowledge of the current state of the economy and gain information by observing the prices set by others. This gives each firm an incentive to set its price shortly after other firms set theirs. Staggering can be the equilibrium outcome. In addition, the information gains can make staggering socially optimal even though it increases aggregate fluctuations.",Laurence Ball and Stephen G. Cecchetti,Laurence Ball,Stephen G. Cecchetti,,,,,,,1
https://www.jstor.org/stable/1807163,The Marginal Efficiency Cost of Redistribution,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"The efficiency effects of redistributive policies are analyzed using a computational general equilibrium model. For parameter values considered most reasonable, a tax-financed universal cash grant generates losses for the higher-income groups that exceed the gains of the lower-income groups by from 50 to 130 percent. These efficiency costs are substantially below those calculated by other authors. The marginal efficiency cost of redistribution through wage subsidies is near zero, and can be negative.",Charles L. Ballard,Charles L. Ballard,,,,,,,,1
https://www.jstor.org/stable/1807164,Altruism within the Family Reconsidered: Do Nice Guys Finish Last?,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"We criticize the view that altruism either increases the benefits of group interactions or improves the allocation of resources within families. Altruism can alter the social utility possibility frontier in surprising and sometimes unfortunate ways. Altruism also often entails exploitability and therefore causes family members to behave in ways that leave all parties worse off. In addition, altruists have difficulty enforcing agreements since they may be extremely reluctant to punish betrayals.",B. Douglas Bernheim and Oded Stark,B. Douglas Bernheim,Oded Stark,,,,,,,1
https://www.jstor.org/stable/1807165,"Implicit Contracts, Labor Mobility, and Unemployment","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,"When workers' search efforts are unobservable, the provision of insurance against firm-specific shocks adversely affects their incentives to find better jobs. In consequence, the equilibrium contract prescribes low wages and underemployment to encourage workers to leave low-productivity firms; and it employs both quits and layoffs to induce separations, with the mix depending both on the relative efficiency of on- and off-the-job search and on the search-incentive effects of layoffs.","Richard J. Arnott, Arthur J. Hosios and Joseph E. Stiglitz",Richard J. Arnott,Arthur J. Hosios,Joseph E. Stiglitz,,,,,,1
https://www.jstor.org/stable/1807166,The Stabilization of the U.S. Economy: Evidence from the Stock Market,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Matthew D. Shapiro,Matthew D. Shapiro,,,,,,,,1
https://www.jstor.org/stable/1807167,Are Perceptions of Inflation Rational? Some Evidence for Sweden,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Lars Jonung and David Laidler,Lars Jonung,David Laidler,,,,,,,1
https://www.jstor.org/stable/1807168,"Sovereign Debt as a Contingent Claim: Excusable Default, Repudiation, and Reputation","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Herschel I. Grossman and John B. Van Huyck,Herschel I. Grossman,John B. Van Huyck,,,,,,,1
https://www.jstor.org/stable/1807169,G. E. Moore and J. M. Keynes: A Missing Chapter in the History of the Expected Utility Model,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Bradley W. Bateman,Bradley W. Bateman,,,,,,,,1
https://www.jstor.org/stable/1807170,Tax Reform and the Stock Market: An Asset Price Approach,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,David M. Cutler,David M. Cutler,,,,,,,,1
https://www.jstor.org/stable/1807171,Predicting Stock Price Responses to Tax Policy Changes,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Thomas W. Downs and Hassan Tehranian,Thomas W. Downs,Hassan Tehranian,,,,,,,1
https://www.jstor.org/stable/1807172,"Third-Degree Price Discrimination, Welfare and Profits: A Geometrical Analysis","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Stephen Layson,Stephen Layson,,,,,,,,1
https://www.jstor.org/stable/1807173,Cooperative and Noncooperative R & D in Duopoly with Spillovers,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Claude D'Aspremont and Alexis Jacquemin,Claude D'Aspremont,Alexis Jacquemin,,,,,,,1
https://www.jstor.org/stable/1807174,"Productivity Growth, Convergence, and Welfare: Comment","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,J. Bradford De Long,J. Bradford De Long,,,,,,,,1
https://www.jstor.org/stable/1807175,"Productivity Growth, Convergence, and Welfare: Reply","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,William J. Baumol and Edward N. Wolff,William J. Baumol,Edward N. Wolff,,,,,,,1
https://www.jstor.org/stable/1807176,"Replication in Empirical Economics: The Journal of Money, Credit and Banking Project: Comment","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,"John J. Merrick, Jr.","John J. Merrick, Jr.",,,,,,,,1
https://www.jstor.org/stable/1807177,"Replication in Empirical Economics: The Journal of Money, Credit and Banking Project: Reply","Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,"William G. Dewald, Jerry G. Thursby and Richard G. Anderson",William G. Dewald,Jerry G. Thursby,Richard G. Anderson,,,,,,1
https://www.jstor.org/stable/1807178,Honesty in a Model of Strategic Information Transmission,"Vol. 78, No. 5, Dec., 1988",Vol. 78,No. 5,Dec.,1988,,Carolyn Pitchik and Andrew Schotter,Carolyn Pitchik,Andrew Schotter,,,,,,,1
https://www.jstor.org/stable/1811162,Forecasting the Depression: Harvard versus Yale,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"Was the Depression forecastable? After the Crash, how long should it have taken contemporary forecasters to realize how severe the downturn was going to be? Data assembled by the Harvard and Yale forecasters--together with modern historical data--are subjected to statistical analysis. Neither contemporary forecasters nor modern times-series analysts could have forecast the large declines in output following the Crash.","Kathryn M. Dominguez, Ray C. Fair and Matthew D. Shapiro",Kathryn M. Dominguez,Ray C. Fair,Matthew D. Shapiro,,,,,,1
https://www.jstor.org/stable/1811163,Unemployment in the Soviet Union: Evidence from the Soviet Interview Project,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"Unemployment statistics are not published by the Soviet government which claims unemployment was ""liquidated"" in the early 1930s. An unemployment rate for the Soviet urban population during the late 1970s is calculated from a survey of 2793 former Soviet citizens. Unemployment incidence, multiple spells, and unemployment duration by demographic characteristics are compared with U.S. patterns. Similar unemployment rates for Soviet men and women and a positive relation between education and unemployment are found.","Paul R. Gregory and Irwin L. Collier, Jr.",Paul R. Gregory,"Irwin L. Collier, Jr.",,,,,,,1
https://www.jstor.org/stable/1811164,Costs of Price Adjustment and the Welfare Economics of Inflation and Disinflation,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"This paper studies the welfare consequences of inflation and disinflation in a model in which firms incur a fixed cost of price adjustment. It is shown that a moderately increasing price level is associated with higher social welfare than a perfectly stable price level, and the model therefore provides theoretical support for the widespread belief that a little bit of inflation is good for the economy. Nevertheless, it is also true that the eradication of a moderate inflation leads to an increase in social welfare.",Leif Danziger,Leif Danziger,,,,,,,,1
https://www.jstor.org/stable/1811165,Servicing the Public Debt: The Role of Expectations,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"We study models in which debt repudiation--openly or through inflation--is possible. The government maximizes the utility of the representative individual, and we focus on no-precommitment equilibria of the Barro-Gordon type. We show cases in which the existence of government bonds generate multiple perfect-foresight equilibria. However, price indexation and/or interest-rate ceilings are shown to be possible solutions of the equilibrium multiplicity problem.",Guillermo A. Calvo,Guillermo A. Calvo,,,,,,,,1
https://www.jstor.org/stable/1811166,Social Contracts as Assets: A Possible Solution to the Time-Consistency Problem,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"We present a new solution to the time-consistency problem that appears capable of enforcing ex ante policy in settings where other enforcement mechanisms do not work. The solution involves a social contract that specifies the optimal ex ante policy and is effectively sold by successive old generations to successive young generations, who pay for the social contract through intergenerational transfers. Both old and young generations have an economic incentive to fulfill the social contract.","Laurence J. Kotlikoff, Torsten Persson and Lars E. O. Svensson",Laurence J. Kotlikoff,Torsten Persson,Lars E. O. Svensson,,,,,,1
https://www.jstor.org/stable/1811167,Innovation in Large and Small Firms: An Empirical Analysis,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"We present a model suggesting that innovative output is influenced by R&D and market structure characteristics. Based on a new and direct measure of innovation, we find that (1) the total number of innovations is negatively related to concentration and unionization, and positively related to R&D, skilled labor, and the degree to which large firms comprise the industry; and (2) these determinants have disparate effects on large and small firms.",Zoltan J. Acs and David B. Audretsch,Zoltan J. Acs,David B. Audretsch,,,,,,,1
https://www.jstor.org/stable/1811168,"Cash versus Kind, Self-Selection, and Efficient Transfers","Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"This paper investigates second-best (transfers in kind) and third-best (subsidies and taxes) Pareto optima in a simple model where government lacks full information about consumer types (who is able, who is infirm). These Pareto optima rely on self-selection. We show that every third-best optimum other than the equal-income Walrasian equilibrium is Pareto-dominated by a second-best optimum and that standard ""willingness-to-pay"" criteria are inappropriate in this environment.",Charles Blackorby and David Donaldson,Charles Blackorby,David Donaldson,,,,,,,1
https://www.jstor.org/stable/1811169,Economic and Political Foundations of Tax Structure,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,The paper derives the essential elements of tax systems as the outcome of rational behavior in a model where government maximizes expected support and where opposition to taxation depends on the loss in full income. The analysis treats the level of expenditures as endogenous and integrates the influence of administration costs with that of political and economic factors. Tax structure is shown to be a system of related components in equilibrium.,Walter Hettich and Stanley L. Winer,Walter Hettich,Stanley L. Winer,,,,,,,1
https://www.jstor.org/stable/1811170,Plea Bargaining and Prosecutorial Discretion,"Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"A model of plea bargaining with asymmetric information is presented. The prosecutor's private information is the strength of the case; the defendant's is is his guilt or innocence. In equilibrium, some cases are dismissed because they are too likely to involve an innocent defendant. In the remaining cases, the prosecutor's sentence offer reveals the strength of the case. A particular restriction on prosecutorial discretion is shown to be welfare-enhancing for some parameter configurations.",Jennifer F. Reinganum,Jennifer F. Reinganum,,,,,,,,1
https://www.jstor.org/stable/1811171,"Domestic Politics, Foreign Interests, and International Trade Policy","Vol. 78, No. 4, Sep., 1988",Vol. 78,No. 4,Sep.,1988,"This paper incorporates the foreign interest in the determination of a country's international trade policy into a model of political competition between candidates contesting elective office. We envisage foreign and domestic producer interests as expressing political support for a candidate via campaign contributions, and candidates as making trade policy pronouncements to maximize political support from producer interests. Tariffs are divisive, but VERs are consistent with conciliatory policy positions yielding mutual gain to foreign and domestic interests. No candidate has an interest in formulating a trade policy position using a tariff if a VER is a policy option.",Arye L. Hillman and Heinrich W. Ursprung,Arye L. Hillman,Heinrich W. Ursprung,,,,,,,1
